prefix_bits,prefix_hex,vendor,registry
28,1866969,"Coocaa Network Technology Co.,Ltd.",MA-M
28,186696A,"BIPAI ELECTRONIC TECHNOLOGY(DONGGUAN)CO.,LTD",MA-M
28,186696B,"HUNAN SONGBEN INFORMATION CO., LTD",MA-M
28,186696C,Kee Tat Innovative Technology Holdings Limited,MA-M
28,186696D,"VIVA CO.,LTD.",MA-M
28,186696E,Indusenz AS,MA-M
28,1874E20,Ensor AG,MA-M
28,1874E21,Sartorius Lab Instruments GmbH & Co. KG,MA-M
28,1874E22,"Shenzhen WITSTECH Co.,Ltd.",MA-M
28,1874E23,CT Company,MA-M
28,1874E24,Aggressive Electronics Manufacturing Services Pvt Limited,MA-M
28,1874E25,"HANGZHOU ZHOUJU ELECTRONIC TECHNOLOGICAL CO.,LTD",MA-M
28,1874E26,"Beijing Jrunion Technology Co., Ltd.",MA-M
28,1874E27,"Sansec Technology Co.,Ltd",MA-M
28,1874E28,Kano Computing Limited,MA-M
28,1874E29,"SHENZHEN AORO COMMUNICATION EQUIPMENT CO., LTD",MA-M
28,1874E2A,Linux Automation GmbH,MA-M
28,1874E2B,"Shenzhen Jooan Technology Co., Ltd",MA-M
28,1874E2C,"NextGen RF Design, Inc.",MA-M
28,1874E2D,Samriddi Automations Pvt. Ltd.,MA-M
28,1874E2E,"G&O Audio Co.,LTD",MA-M
28,189BA50,Dectris Ltd.,MA-M
28,189BA51,"ChengDu Vantron Technology, Ltd.",MA-M
28,189BA52,Airprotec,MA-M
28,189BA53,PHINETWORKS,MA-M
28,189BA54,Innominds Software Inc,MA-M
28,189BA55,Starfire Industries LLC,MA-M
28,189BA56,Mantra Softech India Pvt Ltd,MA-M
28,189BA57,"Beijing Xinertel Technology Co., Ltd.",MA-M
28,189BA58,"Shenzhen Tong Tai Yi information Technology Co.,Ltd",MA-M
28,189BA59,APANA Inc.,MA-M
28,189BA5A,SHENZHEN FIONEXX TECHNOLOGIES LTD.,MA-M
28,189BA5B,Eutron SPA,MA-M
28,189BA5C,Christ Electronic System GmbH,MA-M
28,189BA5D,legendsky tech,MA-M
28,189BA5E,"Taiwan Name Plate Co.,LTD",MA-M
28,18A59C0,Omwave,MA-M
28,18A59C1,Cuman,MA-M
28,18A59C2,Actiontec Electronics Inc.,MA-M
28,18A59C3,"Beijing QS Medical Technology Co., Ltd.",MA-M
28,18A59C4,IT-1,MA-M
28,18A59C5,Thermia AB,MA-M
28,18A59C6,INTEGRAL PLUS,MA-M
28,18A59C7,"ePower Network Solution Co., Ltd.",MA-M
28,18A59C8,Residence Control Ltd,MA-M
28,18A59C9,"estun automation co.,ltd",MA-M
28,18A59CA,Erba Lachema s.r.o.,MA-M
28,18A59CB,CAL-COMP INDUSTRIA E COMERCIO DE ELETRONICOS E INFORMATICA LTDA,MA-M
28,18A59CC,BlueEyes Technology,MA-M
28,18A59CD,Annapurna labs,MA-M
28,18A59CE,BMC Messsysteme GmbH,MA-M
28,18C3E40,Sodalec,MA-M
28,18C3E41,HuiTong intelligence Company,MA-M
28,18C3E42,Duress Pty Ltd,MA-M
28,18C3E43,Proximus sp. z .o.o.,MA-M
28,18C3E44,"Trusted Technology Solutions, Inc.",MA-M
28,18C3E45,iX-tech GmbH,MA-M
28,18C3E46,Clicks Technology Ltd,MA-M
28,18C3E47,BRS Sistemas Eletrônicos,MA-M
28,18C3E48,xDevelop GmbH,MA-M
28,18C3E49,38220,MA-M
28,18C3E4A,Fime SAS,MA-M
28,18C3E4B,Cascadia Motion LLC,MA-M
28,18C3E4C,Bit Part LLC,MA-M
28,18C3E4D,CASE Deutschland GmbH,MA-M
28,18C3E4E,"SHENZHEN MEGMEET ELECTRICAL CO., LTD",MA-M
28,18C3F40,"Scati Labs, S.A.",MA-M
28,18C3F41,Enertex Bayern GmbH,MA-M
28,18C3F42,"Changsha Kiloview Electronics Co., Ltd.",MA-M
28,18C3F43,General Test Systems,MA-M
28,18C3F44,Annapurna labs,MA-M
28,18C3F45,"Synaptics, Inc",MA-M
28,18C3F46,"VeriFone Systems (China), Inc.",MA-M
28,18C3F47,"Shenzhen Yecon-Tech Co.,Ltd.",MA-M
28,18C3F48,Shenzhen Liandian Communication Technology Co.LTD,MA-M
28,18C3F49,"Ningbo Yuda Communication Technology Co.,Ltd",MA-M
28,18C3F4A,"Shenzhen Yunlianxin Technology Co., Ltd.",MA-M
28,18C3F4B,"VECTOR TECHNOLOGIES, LLC",MA-M
28,18C3F4C,"HANGZHOU ZHONGKEJIGUANG TECHNOLOGY CO., LTD",MA-M
28,18C3F4D,"Shanghai Kanghai Information System CO.,LTD.",MA-M
28,18C3F4E,"SHENZHEN MEGMEET ELECTRICAL CO., LTD",MA-M
28,18D7930,"Shenzhen JieXingTong Technology Co.,LTD",MA-M
28,18D7931,Annapurna labs,MA-M
28,18D7932,Hydrotechnik GmbH,MA-M
28,18D7933,"Verification & Validation Technology Co.,Ltd",MA-M
28,18D7934,Remote Engineer B.V.,MA-M
28,18D7935,"DongGuan Orient Electronics & Metal Co.,Ltd",MA-M
28,18D7936,"Autel lntelligent Technology Corp.,Ltd",MA-M
28,18D7937,JFA Electronics Industry and Commerce EIRELI,MA-M
28,18D7938,Torsa Global,MA-M
28,18D7939,Clarity Medical Pvt Ltd,MA-M
28,18D793A,"zhejiang Anhong technology co.,ltd",MA-M
28,18D793B,EcoG,MA-M
28,18D793C,Private,MA-M
28,18D793D,Kraken Technologies Ltd,MA-M
28,18D793E,Teegarden Applied Science Inc,MA-M
28,18FDCB0,Shenzhen Rui jiali Electronic Technology Co. Ltd.,MA-M
28,18FDCB1,"SOTHIS CIC TEC (Shanghai) Co., Ltd",MA-M
28,18FDCB2,Cabtronix AG,MA-M
28,18FDCB3,Blahaj Studio,MA-M
28,18FDCB4,"Gosuncn Technology Group Co.,LTD.",MA-M
28,18FDCB5,Accel Robotics,MA-M
28,18FDCB6,SKA Organisation,MA-M
28,18FDCB7,ENERGIE IP,MA-M
28,18FDCB8,CISTECH Solutions,MA-M
28,18FDCB9,CreyNox GmbH,MA-M
28,18FDCBA,Sercomm Corporation.,MA-M
28,18FDCBB,TRANSLITE GLOBAL LLC,MA-M
28,18FDCBC,Ark Vision Systems GmbH & Co. KG,MA-M
28,18FDCBD,StreamLocator,MA-M
28,18FDCBE,"KWANG YANG MOTOR CO.,LTD",MA-M
28,1C21D10,"Toyo System CO.,LTD.",MA-M
28,1C21D11,Ognios GmbH,MA-M
28,1C21D12,Varaani Works Oy,MA-M
28,1C21D13,"Microview Science and Technology Co.,Ltd",MA-M
28,1C21D14,Scientific-Production Enterprise Dynamics,MA-M
28,1C21D15,B-Scada Inc.,MA-M
28,1C21D16,"Wuhan TieChi Detection Technology Co., Ltd.",MA-M
28,1C21D17,Soundtrack Your Brand Sweden AB,MA-M
28,1C21D18,"Cleaveland/Price, Inc.",MA-M
28,1C21D19,Dynojet Research,MA-M
28,1C21D1A,LG CNS,MA-M
28,1C21D1B,Global Design Solutions Ltd,MA-M
28,1C21D1C,Private,MA-M
28,1C21D1D,"Liscotech System Co., Ltd.",MA-M
28,1C21D1E,p2-plus inc.,MA-M
28,1C21D1F,Private,MA-M
28,1C59740,Shenzhen Hanshine Technology Co.Ltd.,MA-M
28,1C59741,Logical Infrastructure PTY LTD,MA-M
28,1C59742,"Chongqing Taishan Cable Co., Ltd",MA-M
28,1C59743,"Jiangsu Welm Technology Co.,Ltd",MA-M
28,1C59744,"Syntax technology(tianjin)Co.,LTD",MA-M
28,1C59745,"Shenzhen Shi Fang Communication Technology Co., Ltd",MA-M
28,1C59746,Square Inc.,MA-M
28,1C59747,"Lynxi Technologies Co.,Ltd.",MA-M
28,1C59748,Topway Global Technology Limited,MA-M
28,1C59749,"Shanghai Laisi Information Technology Co.,Ltd",MA-M
28,1C5974A,"Viridi Parente, Inc.",MA-M
28,1C5974B,"Beijing Flintec Electronic Technology Co.,Ltd.",MA-M
28,1C5974C,King-On Technology Ltd.,MA-M
28,1C5974D,Shenzhen Geshem Technology Co Ltd,MA-M
28,1C5974E,Globe Tracker ApS,MA-M
28,1C82590,"Shandong Luneng Intelligence Technology CO., Ltd",MA-M
28,1C82591,3xLOGIC Inc.,MA-M
28,1C82592,Diatrend Corporation,MA-M
28,1C82593,"C&A Marketing, INC.",MA-M
28,1C82594,winsun AG,MA-M
28,1C82595,Fagus-GreCon Greten GmbH & Co. KG,MA-M
28,1C82596,CGI IT UK LIMITED,MA-M
28,1C82597,Jump Trading,MA-M
28,1C82598,"SHENZHEN AOA TECHNOLOGY CO.,LTD",MA-M
28,1C82599,"Shanghai Xiaoyan Technology Co., Ltd.",MA-M
28,1C8259A,ESTec Corporation,MA-M
28,1C8259B,"KeyWest Networks, Inc",MA-M
28,1C8259C,Evondos Oy,MA-M
28,1C8259D,"Applied Concepts, Inc.",MA-M
28,1C8259E,Microtronics Engineering GmbH,MA-M
28,1C87740,Philips Personal Health Solutions,MA-M
28,1C87741,SIGFOX,MA-M
28,1C87742,Nichigaku,MA-M
28,1C87743,Silora R&D,MA-M
28,1C87744,Weber Marking Systems GmbH,MA-M
28,1C87745,"Xiaoxinge (Tangshan) Electronic Technology Co., Ltd.",MA-M
28,1C87746,Schawbel Technologies LLC,MA-M
28,1C87747,Ing Buero Ziegler,MA-M
28,1C87748,"Surtec Industries, Inc",MA-M
28,1C87749,Wide World Trade HK ltd.,MA-M
28,1C8774A,Nebbiolo Technologies,MA-M
28,1C8774B,HABEY USA Inc.,MA-M
28,1C8774C,New Nordic Engineering,MA-M
28,1C8774D,CLABER SPA,MA-M
28,1C8774E,Quest Integrity,MA-M
28,1C87760,Dspread Technology (Beijing) Inc.,MA-M
28,1C87761,EBS Sp. z o.o.,MA-M
28,1C87762,Ibeo Automotive Systems GmbH,MA-M
28,1C87763,Unjo AB,MA-M
28,1C87764,RDP.RU,MA-M
28,1C87765,"Zhuhai MYZR Technology Co.,Ltd",MA-M
28,1C87766,philandro Software GmbH,MA-M
28,1C87767,Corporate Systems Engineering,MA-M
28,1C87768,"Guangzhou Video-Star Electronics Co.,Ltd.",MA-M
28,1C87769,Tokyo Drawing Ltd.,MA-M
28,1C8776A,"Jiangsu ETERN COMMUNICATION Co.,ltd",MA-M
28,1C8776B,Hekatron Vertriebs GmbH,MA-M
28,1C8776C,Strone Technology,MA-M
28,1C8776D,Qivivo,MA-M
28,1C8776E,Artis GmbH,MA-M
28,1C87790,Wurm GmbH & Co. KG Elektronische Systeme,MA-M
28,1C87791,A-GEAR COMPANY LIMITED,MA-M
28,1C87792,SMARTMOVT TECHNOLOGY Co.， LTD,MA-M
28,1C87793,Visual Land Inc.,MA-M
28,1C87794,Novetta,MA-M
28,1C87795,BEIDIAN GROUP,MA-M
28,1C87796,"Shenzhen Shouxin Tongda Technology Co.,Ltd",MA-M
28,1C87797,TASC Systems Inc.,MA-M
28,1C87798,"ZHEJIANG ITENAL TECHNOLOGY CO.,LTD",MA-M
28,1C87799,"Istria soluciones de criptografia, S. A.",MA-M
28,1C8779A,"Hangzhou Xiaowen Intelligent Technology Co., Ltd.",MA-M
28,1C8779B,"Beijing Geedeen Technology Co., Ltd",MA-M
28,1C8779C,AllThingsTalk,MA-M
28,1C8779D,"Shenzhen Innovaconn Systems Co.,Ltd",MA-M
28,1C8779E,ASSYSTEM France,MA-M
28,1C88790,"Newps co.,ltd",MA-M
28,1C88791,ANDRA Sp. z o. o.,MA-M
28,1C88792,"Airsmart System Co.,Ltd",MA-M
28,1C88793,"Shenzhen Xiaoxi Technology Co., Ltd.",MA-M
28,1C88794,Ultraflux,MA-M
28,1C88795,"SHENZHENFREELINK ELECTRONIC CO.,LTD",MA-M
28,1C88796,Eolos IT Corp,MA-M
28,1C88797,"Sensys Networks, Inc.",MA-M
28,1C88798,"Toshiba Toko Meter Systems Co., LTD.",MA-M
28,1C88799,Xingtera China Ltd,MA-M
28,1C8879A,ITW-FEG,MA-M
28,1C8879B,gekartel AG,MA-M
28,1C8879C,Accriva,MA-M
28,1C8879D,"Beijing Raycores Technology Co.,Ltd",MA-M
28,1C8879E,Orion Labs inc,MA-M
28,1CA0D30,OOO Tekhnotronika,MA-M
28,1CA0D31,Jabil circuit italia srl,MA-M
28,1CA0D32,"NovTech, Inc.",MA-M
28,1CA0D33,SAVELEC,MA-M
28,1CA0D34,NPO TELECOM JSC,MA-M
28,1CA0D35,"Dynamic Connect (Suzhou) Hi-Tech Electronic Co.,Ltd.",MA-M
28,1CA0D36,"Intertecno SRL ""NISUTA""",MA-M
28,1CA0D37,U-TX Technologies Ltd,MA-M
28,1CA0D38,Desarrollos y Soluciones Guinea I+D S.L.,MA-M
28,1CA0D39,"Cirque Audio Technology Co., Ltd",MA-M
28,1CA0D3A,DSM Messtechnik GmbH,MA-M
28,1CA0D3B,"Guang Dong He Zheng Network Technology Co.,Ltd",MA-M
28,1CA0D3C,LYT inc.,MA-M
28,1CA0D3D,ERATO (HK) Corporation Limited,MA-M
28,1CA0D3E,Exicom Tele-Systems Ltd.,MA-M
28,1CA0EF0,"Tangshan Liulin Automation Equipment Co., Ltd.",MA-M
28,1CA0EF1,"Wisnu and Supak Co.,Ltd.",MA-M
28,1CA0EF2,"Schneider-Electric(China)Co.Ltd,Shenzhen Branch",MA-M
28,1CA0EF3,Sequent AG,MA-M
28,1CA0EF4,Leviathan Solutions Ltd.,MA-M
28,1CA0EF5,"Nanjing Bilin Intelligent Identification Technology Co.,Ltd",MA-M
28,1CA0EF6,"HANJEN.CHIN CO., LTD.",MA-M
28,1CA0EF7,tec5AG,MA-M
28,1CA0EF8,Zillnk,MA-M
28,1CA0EF9,Atlas Aerospace,MA-M
28,1CA0EFA,Henrich Electronics Corporation,MA-M
28,1CA0EFB,BMK professional electronics GmbH,MA-M
28,1CA0EFC,"LLC ""Gagar.In""",MA-M
28,1CA0EFD,Shenzhen Liandian Communication Technology Co.LTD,MA-M
28,1CA0EFE,"RDA Microelectronics Technologies (Shanghai) Co. , Ltd",MA-M
28,1CAE3E0,DAO QIN TECHNOLOGY CO.LTD.,MA-M
28,1CAE3E1,"IPROAD,Inc",MA-M
28,1CAE3E2,"LINKWISE TECHNOLOGIES CO., LIMITED",MA-M
28,1CAE3E3,HagerEnergy GmbH,MA-M
28,1CAE3E4,P.H.U. Metering Anna Moder,MA-M
28,1CAE3E5,Netvio Ltd,MA-M
28,1CAE3E6,Annapurna labs,MA-M
28,1CAE3E7,NextDrive Co.,MA-M
28,1CAE3E8,"JingQi(tianjin) technology Co., Ltd",MA-M
28,1CAE3E9,"China Convert Technology Co., Ltd.",MA-M
28,1CAE3EA,"Beijing SuperCloud Technology Co., Ltd.",MA-M
28,1CAE3EB,"Beijing Boyan-rd Technology Development CO.,LTD",MA-M
28,1CAE3EC,QuEST Rail LLC,MA-M
28,1CAE3ED,FORME,MA-M
28,1CAE3EE,"Broachlink Technology Co.,Limited",MA-M
28,1CC0E10,Shenzhen Highsharp Electronics Ltd.,MA-M
28,1CC0E11,"Hangzhou Kaierda Electric Welding Machine Co.,Ltd",MA-M
28,1CC0E12,Abbott Medical Optics Inc.,MA-M
28,1CC0E13,"HANGZHOU SOFTEL OPTIC CO., LTD",MA-M
28,1CC0E14,Videri Inc.,MA-M
28,1CC0E15,Kids Wireless Inc,MA-M
28,1CC0E16,"Monument Labs, Inc.",MA-M
28,1CC0E17,"SHENZHEN KINSTONE D&T DEVELOP CO.,LTD",MA-M
28,1CC0E18,LX Corporation Pty Ltd,MA-M
28,1CC0E19,Ospicon Company Limited,MA-M
28,1CC0E1A,SECHERON SA,MA-M
28,1CC0E1B,Exigent Sensors,MA-M
28,1CC0E1C,Nitto Seiko,MA-M
28,1CC0E1D,NewLand (NZ) Communication Tech Limited,MA-M
28,1CC0E1E,"Yun Yang Fire Safety Equipment Co.,Ltd.",MA-M
28,1CCAE30,Private,MA-M
28,1CCAE31,PGA ELECTRONIC,MA-M
28,1CCAE32,Insigma Inc,MA-M
28,1CCAE33,"Shenzhen Smart Device Technology Co.,LTD",MA-M
28,1CCAE34,"Sunray Medical Apparatus Co.,Ltd.",MA-M
28,1CCAE35,TengFeng,MA-M
28,1CCAE36,"TOKAI RIKA CO., LTD.",MA-M
28,1CCAE37,Bird Home Automation GmbH,MA-M
28,1CCAE38,OxySec S.r.l.,MA-M
28,1CCAE39,SHIN-YOSHA CORPORATION,MA-M
28,1CCAE3A,SIREA,MA-M
28,1CCAE3B,"Dream Visions Co., LTD",MA-M
28,1CCAE3C,Gahdeung Elecom,MA-M
28,1CCAE3D,eSight Corporation,MA-M
28,1CCAE3E,Dabi Atlante S/A Industrias Medico Odontológicas,MA-M
28,1CCAE3F,Private,MA-M
28,1CFD080,"InSeat Solutions, LLC",MA-M
28,1CFD081,"Shenzhen SEWO Technology Co.,Ltd.",MA-M
28,1CFD082,HiHi Ltd,MA-M
28,1CFD083,"Umeox Innovations Co.,Ltd",MA-M
28,1CFD084,SABIK Offshore GmbH,MA-M
28,1CFD085,"Beijing Hengxin Rainbow Information Technology Co.,Ltd",MA-M
28,1CFD086,A&B Technology,MA-M
28,1CFD087,sunweit industrial limited,MA-M
28,1CFD088,"ShenZhen DeLippo Technology Co., LTD",MA-M
28,1CFD089,Cobham Slip Rings,MA-M
28,1CFD08A,"Banmak Technogies Co.,Ltd",MA-M
28,1CFD08B,guangzhou huiqun intelligent technology co. LTD,MA-M
28,1CFD08C,Shanghai YottaTech Co Ltd (上海尧它科技有限公司）,MA-M
28,1CFD08D,"Tianjin Keyvia Electric Co.,Ltd",MA-M
28,1CFD08E,MESHBOX FOUNDATION PTE. LTD.,MA-M
28,200A0D0,halstrup-walcher GmbH,MA-M
28,200A0D1,"Wideband Systems, Inc.",MA-M
28,200A0D2,Netinovo Technologies(Shenzhen) Ltd,MA-M
28,200A0D3,Clearly IP Inc,MA-M
28,200A0D4,Virtium,MA-M
28,200A0D5,"Shenzhen Zhangyue Technology Co.,Ltd",MA-M
28,200A0D6,Austin Hughes Electronics Ltd.,MA-M
28,200A0D7,Tecnint HTE SRL,MA-M
28,200A0D8,bcheck NV,MA-M
28,200A0D9,"Welzek (Beijing) Technologies Co, Ltd",MA-M
28,200A0DA,IRSAP,MA-M
28,200A0DB,Amazon Technologies Inc.,MA-M
28,200A0DC,sehwa,MA-M
28,200A0DD,Bently & EL Co. Ltd.,MA-M
28,200A0DE,"HANGZHOU DANGBEI NETWORK TECH.Co.,Ltd",MA-M
28,202BDA0,IK MULTIMEDIA PRODUCTION SRL,MA-M
28,202BDA1,Enovates NV,MA-M
28,202BDA2,Thales Nederland BV,MA-M
28,202BDA3,CtrlMovie AG,MA-M
28,202BDA4,Teletek Electronics JSC,MA-M
28,202BDA5,Plato System Development B.V.,MA-M
28,202BDA6,"Shenzhen FeiCheng Technology Co.,Ltd",MA-M
28,202BDA7,"Chongqing Ruishixing Technology Co., Ltd",MA-M
28,202BDA8,BRUSH ELECTRICAL MACHINES LTD,MA-M
28,202BDA9,REDMOUSE Inc.,MA-M
28,202BDAA,Industrial Connections & Solutions LLC,MA-M
28,202BDAB,Arvind Limited,MA-M
28,202BDAC,EV4 Limited,MA-M
28,202BDAD,"Transit Solutions, LLC.",MA-M
28,202BDAE,ZhuoYu Technology,MA-M
28,2085930,Hemina Spa,MA-M
28,2085931,Networking Services Corp,MA-M
28,2085932,"Mid Continent Controls, Inc.",MA-M
28,2085933,"UNILUMIN GROUP CO.,LTD",MA-M
28,2085934,Kloudspot Inc,MA-M
28,2085935,Wave-In Communication,MA-M
28,2085936,Eilersen Electric A/S,MA-M
28,2085937,Great Lite International,MA-M
28,2085938,AASSET SECURITY,MA-M
28,2085939,Mastodon Design,MA-M
28,208593A,"H3 Industries, Inc.",MA-M
28,208593B,IOG Products LLC,MA-M
28,208593C,Regloplas AG,MA-M
28,208593D,"Shanghai Kenmyond Industrial Network Equipment Co.,Ltd",MA-M
28,208593E,Dynaudio,MA-M
28,20B37F0,B810 SPA,MA-M
28,20B37F1,TDK-Lambda UK,MA-M
28,20B37F2,"Aina Computers ,Inc.",MA-M
28,20B37F3,QT medical inc,MA-M
28,20B37F4,"OTP CO.,LTD.",MA-M
28,20B37F5,"Shenzhen HantangFengyun Technology Co.,Ltd",MA-M
28,20B37F6,Kitchen Armor,MA-M
28,20B37F7,Luxedo,MA-M
28,20B37F8,Xconnect LLP,MA-M
28,20B37F9,Annapurna labs,MA-M
28,20B37FA,ShenZhen C&D Electronics CO.Ltd.,MA-M
28,20B37FB,"Shenzhen Hengbang Xinchuang Technology Co.,Ltd",MA-M
28,20B37FC,EGSTON Power Electronics GmbH,MA-M
28,20B37FD,"Xunmu Information Technology (Shanghai) Co., Ltd.",MA-M
28,20B37FE,"Kawasaki Thermal Engineering Co.,Ltd.",MA-M
28,20CE2A0,Annapurna labs,MA-M
28,20CE2A1,"Shanghai Digicube Info&Tech Co.,Ltd.",MA-M
28,20CE2A2,Jabil,MA-M
28,20CE2A3,Cuculus GmbH,MA-M
28,20CE2A4,Annapurna labs,MA-M
28,20CE2A5,Zaber Technologies Inc.,MA-M
28,20CE2A6,Radarxense BV,MA-M
28,20CE2A7,"Beijing Huadianzhongxin Tech.Co.,Ltd",MA-M
28,20CE2A8,Intelligraphics,MA-M
28,20CE2A9,Rugged Monitoring,MA-M
28,20CE2AA,"MeshPlusPlus, Inc.",MA-M
28,20CE2AB,Swarovski Optik KG,MA-M
28,20CE2AC,Ariston Thermo s.p.a.,MA-M
28,20CE2AD,LAUDA DR R WOBSER GMBH & CO KG,MA-M
28,20CE2AE,Funkwerk Systems GmbH,MA-M
28,2415100,Safetrust Inc,MA-M
28,2415101,SMaBiT GmbH,MA-M
28,2415102,Nile Global Inc,MA-M
28,2415103,Kaiyun,MA-M
28,2415104,Annapurna labs,MA-M
28,2415105,"GANZHOU DEHUIDA TECHNOLOGY CO., LTD",MA-M
28,2415106,SHANDONG KEHUI POWER AUTOMATION CO. LTD.,MA-M
28,2415107,"SuZhou A-rack Information Technology Co.,Ltd",MA-M
28,2415108,"Medicomp, Inc",MA-M
28,2415109,Topgolf Sweden AB,MA-M
28,241510A,"Unitronux(Shenzhen) Intelligence Technology Co.,Ltd",MA-M
28,241510B,"Teknic, Inc.",MA-M
28,241510C,"Shenzhen Xtooltech Co., Ltd",MA-M
28,241510D,Helen of Troy,MA-M
28,241510E,"Satellite Link Technology CO.,LTD",MA-M
28,244E7B0,Tekelek Europe Ltd,MA-M
28,244E7B1,sonoscape,MA-M
28,244E7B2,"RCC TIME CO .,LIMITED",MA-M
28,244E7B3,"Shenzhen Ruixunyun Technology Co.,Ltd.",MA-M
28,244E7B4,Leshi Internet Information & Technology (Beijing) Corp.,MA-M
28,244E7B5,"Jiangsu Xuanbo Electronic Technologies Co.,Ltd",MA-M
28,244E7B6,Owasys Advanced Wireless Devices,MA-M
28,244E7B7,"Nanjing Wanlida Technology Co., Ltd.",MA-M
28,244E7B8,Cyber1st,MA-M
28,244E7B9,"UniMAT Automation Technology Co., Ltd.",MA-M
28,244E7BA,Shenzhen AWT science & technology limited,MA-M
28,244E7BB,"Mighty Audio, Inc.",MA-M
28,244E7BC,"CHUNGHSIN TECHNOLOGY GROUP CO.,LTD",MA-M
28,244E7BD,"Church & Dwight Co., Inc.",MA-M
28,244E7BE,"WithWin Technology ShenZhen CO.,LTD",MA-M
28,245DFC0,CompanyDeep,MA-M
28,245DFC1,ARTICONA - Bechtle Logistik & Service GmbH,MA-M
28,245DFC2,Blue Iris Labs,MA-M
28,245DFC3,"Shenzhen Hailuck Electronic Technology CO.,LTD",MA-M
28,245DFC4,"Suzhou Jiangzhi electronic technology co., Ltd",MA-M
28,245DFC5,ContactProximity Inc,MA-M
28,245DFC6,"Guangzhou Lango Electronics Technology Co.,Ltd.",MA-M
28,245DFC7,LTY LLC,MA-M
28,245DFC8,Cosmicnode,MA-M
28,245DFC9,TORGOVYY DOM TEHNOLOGIY LLC,MA-M
28,245DFCA,Tata Sky Limited,MA-M
28,245DFCB,ONLY,MA-M
28,245DFCC,Senix,MA-M
28,245DFCD,"Hunan Honestone lntelligence Technology Co.,Ltd",MA-M
28,245DFCE,Dodge,MA-M
28,2486250,"Shanghai Xizhi Technology Co., Ltd.",MA-M
28,2486251,"Shenzhen LianwangRuijie Communication Technology Co, Ltd.",MA-M
28,2486252,Emerson Automation FCP Kft.,MA-M
28,2486253,"ViewSec Co., Ltd.",MA-M
28,2486254,"Codepoint Technologies, Inc.",MA-M
28,2486255,METRO ELECTRONICS,MA-M
28,2486256,ADTEK,MA-M
28,2486257,"Tianjin Optical Electrical Juneng Communication Co.,Ltd.",MA-M
28,2486258,"Ningbo Sigmatek Automation Co., Ltd.",MA-M
28,2486259,Vtron Pty Ltd,MA-M
28,248625A,TAS INDIA PVT LTD,MA-M
28,248625B,Wynd Labs,MA-M
28,248625C,"L-LIGHT Co., Ltd.",MA-M
28,248625D,"Chengdu HOLDTECS Co.,Ltd",MA-M
28,248625E,"Hangzhou UPAI Technology Co., Ltd",MA-M
28,24A10D0,Lobaro GmbH,MA-M
28,24A10D1,"Shenzhen Star Instrument Co., Ltd.",MA-M
28,24A10D2,Sony Honda Mobility Inc.,MA-M
28,24A10D3,Rhymebus corporation,MA-M
28,24A10D4,"Dongguan Taijie Electronics Technology Co.,Ltd",MA-M
28,24A10D5,Avantel Limited,MA-M
28,24A10D6,Goertek Inc.,MA-M
28,24A10D7,Cyon Drones,MA-M
28,24A10D8,Luxvisions lnnovation TechnologyCorp.Limited,MA-M
28,24A10D9,Tecnojest SrL,MA-M
28,24A10DA,Detroit Defense Inc.,MA-M
28,24A10DB,Private,MA-M
28,24A10DC,REVUPTECH PRIVATE LIMITED,MA-M
28,24A10DD,Amina Distribution AS,MA-M
28,24A10DE,Gönnheimer Elektronic GmbH,MA-M
28,24A3F00,"Shanghai AYAN Industry System Co.L,td",MA-M
28,24A3F01,"Hunan Newman Internet of vehicles Co,Ltd",MA-M
28,24A3F02,"Magna Hong Co., Ltd.",MA-M
28,24A3F03,"Shanghai Weirui Electronic Technology Co., Ltd.",MA-M
28,24A3F04,"Misaka Network, Inc.",MA-M
28,24A3F05,Phoenix Season LLC,MA-M
28,24A3F06,dissecto GmbH,MA-M
28,24A3F07,COBAN SRL,MA-M
28,24A3F08,"Weihai Hualing Opto-electronics Co., Ltd.",MA-M
28,24A3F09,EONCA Corporation,MA-M
28,24A3F0A,TeraNXT Global India Pvt Ltd.,MA-M
28,24A3F0B,"Shenzhen Woody International Trade Co., Ltd",MA-M
28,24A3F0C,"BEIJING CUNYIN CHENGQI TECHNOLOGY CO., LTD.",MA-M
28,24A3F0D,Micro Electroninc Products,MA-M
28,24A3F0E,P4S,MA-M
28,282C020,"SAKATA DENKI Co., Ltd.",MA-M
28,282C021,Astronics AES,MA-M
28,282C022,Shenzhen emb-star technology co. LTD,MA-M
28,282C023,Dexin Digital Technology Corp. Ltd.,MA-M
28,282C024,EFENTO T P SZYDŁOWSKI K ZARĘBA SPÓŁKA JAWNA,MA-M
28,282C025,"LLC ""MICROTEH""",MA-M
28,282C026,Lookman Electroplast Industries Ltd,MA-M
28,282C027,Telecom and Microelectonic Industries,MA-M
28,282C028,"Shenzhen Neoway Technology Co.,Ltd.",MA-M
28,282C029,"Systec Intelligent Building Technology (Tianjin) Co.,Ltd.",MA-M
28,282C02A,Tokin Limited,MA-M
28,282C02B,"ThirdReality, Inc",MA-M
28,282C02C,"Epoch International Enterprises, Inc.",MA-M
28,282C02D,SHENZHEN DOMENOR TECHNOLOGY LLC,MA-M
28,282C02E,"Capintec, Inc.",MA-M
28,2836130,"Shandong SIASUN Industrial Software Research Institute Co., Ltd",MA-M
28,2836131,"Hi-p (Suzhou) Electronics Co,Ltd",MA-M
